"station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"deltbnut",2017,5,0.029,,0.004,,0.026,88.6,0,,1,,0,0
"deltbnut",2017,6,0.031,0.029,,,0.095,49.5,0,0,,,0,0
"deltbnut",2017,7,0.054,0.069,0.004,,0.032,83.4,0,0,1,,0,0
"deltbnut",2017,8,0.037,0.102,,,0.0446666666666667,52.1333333333333,0,0,,,0,0
"deltbnut",2017,9,0.035,0.084,,,0.283,6.4,0,0,,,0,0
"deltbnut",2017,10,0.0423333333333333,0.0483333333333333,,,0.669,7.16666666666667,0,0,,,0,0
"deltbnut",2017,11,0.019,0.105,,,0.535,16.1,0,0,,,0,0
"deltbnut",2017,12,0.035,0.159,,,0.96,2.7,0,0,,,0,0
"deltbnut",2018,1,0.033,0.589,0.037,0.963,1,2,0,0,0,0,0,0
"deltbnut",2018,2,0.034,0.567,0.047,1.063,1.11,3,0,0,0,0,0,0
"deltbnut",2018,3,0.029,0.168,0.018,0.944,0.962,6.3,0,0,0,0,0,0
"deltbnut",2018,4,0.021,0.128,0.01,0.602,0.612,10,0,0,0,0,0,0
"deltbnut",2018,5,0.026,0.034,0.004,,0.091,62.8,0,0,1,,0,0
"deltbnut",2018,6,,0.102,0.018,0.683,0.701,6,,0,0,0,0,0
"deltbnut",2018,7,0.022,0.032,0.004,,0.087,34.7,0,0,1,,0,0
"deltbnut",2018,8,0.059,0.052,0.009,0.401,0.41,12.2,0,0,0,0,0,0
"deltbnut",2018,9,,,,,,,,,,,,
"deltbnut",2018,10,0.054,0.081,,,,5.2,0,0,,,,0
"deltbnut",2018,11,0.04,,,,0.524,2.9,0,,,,0,0
"deltbnut",2018,12,0.0346666666666667,0.178,0.012,0.998,1.01,2.53333333333333,0,0,0,0,0,0
"deltbnut",2019,1,0.023,0.278,0.011,0.96,0.971,2.9,0,0,0,0,0,0
"deltbnut",2019,2,0.019,0.171,0.01,0.965,0.975,8.1,0,0,0,0,0,0
"deltbnut",2019,3,0.019,0.063,,,0.724,5,0,0,,,0,0
"deltbnut",2019,4,0.025,0.046,0.018,0.842,0.86,20.9,0,0,0,0,0,0
"deltbnut",2019,5,0.053,0.115,0.012,0.245,0.257,30.8,0,0,0,0,0,0
"deltbnut",2019,6,0.036,0.042,,,0.156,40,0,0,,,0,0
"deltbnut",2019,7,0.034,0.083,,,0.17,25.1,0,0,,,0,0
"deltbnut",2019,8,0.031,0.029,,,0.053,25.6,0,0,,,0,0
"deltbnut",2019,9,0.023,,0.004,,0.033,44.5,0,,1,,0,0
"deltbnut",2019,10,0.024,0.052,,,0.39,13.6,0,0,,,0,0
"deltbnut",2019,11,0.032,0.063,0.008,1.192,1.2,6.1,0,0,0,0,0,0
"deltbnut",2019,12,,0.0253333333333333,0.004,,0.283333333333333,57,,0,1,,0,0
"deltbnut",2020,1,0.01,,,,0.402,,0,,,,0,
"deltbnut",2020,2,0.019,,0.011,0.837333333333333,0.848333333333333,38.7333333333333,0,,0,0,0,0
"deltbnut",2020,3,0.027,0.117,0.014,1.136,1.15,27.1,0,0,0,0,0,0
"deltbnut",2020,4,0.018,,0.011,0.317,0.328,55.6,0,,0,0,0,0
"deltbnut",2020,5,0.011,0.025,,,0.075,,0,0,,,0,
"deltbnut",2020,6,0.033,,,,0.225,32,0,,,,0,0
"deltbnut",2020,7,0.043,,,,0.195,27.9,0,,,,0,0
"deltbnut",2020,8,0.101,0.072,,,0.179,23.8,0,0,,,0,0
"deltbnut",2020,9,0.048,0.022,0.013,0.125,0.138,30,0,0,0,0,0,0
"deltbnut",2020,10,0.03,0.032,,,0.089,28.1,0,0,,,0,0
"deltbnut",2020,11,0.056,,,,0.739,2.8,0,,,,0,0
"deltbnut",2020,12,,,,,,,,,,,,
"deltbnut",2021,1,0.028,0.161,,1.181,1.19,3.1,0,0,,0,0,0
"deltbnut",2021,2,0.023,,0.012,1.838,1.85,2.6,0,,0,0,0,0
"deltbnut",2021,3,0.022,0.121,0.017,1.063,1.08,7.4,0,0,0,0,0,0
"deltbnut",2021,4,0.021,0.036,,0.36,0.366,35.5,0,0,,0,0,0
"deltbnut",2021,5,0.011,0.023,,0.143,,48.3,0,0,,0,,0
"deltbnut",2021,6,0.047,0.096,,0.225,0.231,25.9,0,0,,0,0,0
"deltbnut",2021,7,0.064,0.088,0.014,0.349,0.363,10,0,0,0,0,0,0
"deltbnut",2021,8,0.058,0.042,0.013,0.204,0.217,14,0,0,0,0,0,0
"deltbnut",2021,9,0.051,,0.007,0.175,0.182,26.8,0,,0,0,0,0
"deltbnut",2021,10,0.0586666666666667,0.059,0.011,0.68,,4.43333333333333,0,0,0,0,,0
"deltbnut",2021,11,0.031,0.054,0.004,,0.476,16.6,0,0,1,,0,0
"deltbnut",2021,12,0.03,,0.004,,0.685,10,0,,1,,0,0
"deltbnut",2022,1,0.013,0.053,,,0.702,58.1,0,0,,,0,0
"deltbnut",2022,2,,,,,0.753333333333333,,,,,,0,
"deltbnut",2022,3,0.018,0.063,0.011,0.64,0.651,65.2,0,0,0,0,0,0
"deltbnut",2022,4,0.038,0.074,0.017,0.661,0.678,6.7,0,0,0,0,0,0
"deltbnut",2022,5,0.019,0.04,0.004,,0.139,46.5,0,0,1,,0,0
"deltbnut",2022,6,0.041,0.137666666666667,,,0.196666666666667,30.2666666666667,0,0,,,0,0
"deltbnut",2022,7,0.059,0.075,,,0.472,17.4,0,0,,,0,0
"deltbnut",2022,8,0.057,0.066,0.021,0.112,0.133,31,0,0,0,0,0,0
"deltbnut",2022,9,0.029,0.025,0.004,,0.081,55.7,0,0,1,,0,0
"deltbnut",2022,10,0.038,0.089,0.004,,0.381,15,0,0,1,,0,0
"deltbnut",2022,11,0.041,,0.004,,0.704,11.6,0,,1,,0,0
"deltbnut",2022,12,0.027,0.047,0.004,,0.761,19.5,0,0,1,,0,0
"elkapnut",2002,4,,,0.00575,,,,,,0,,,
"elkapnut",2002,7,0.047,,,,0.018,,0,,,,0,
"elkapnut",2002,8,0.0673,,0.0261,0.0559,0.082,3.83,0,,0,0,0,0
"elkapnut",2002,9,0.1152,,0.0035,0.0072,0.0107,0.045,0,,0,0,0,1
"elkapnut",2002,10,0.0733,,0.0051,0.0132,0.0183,0.9,0,,0,0,0,0
"elkapnut",2002,11,0.0341,,0.0032,0.0519,0.0551,1.45,0,,0,0,0,0
"elkapnut",2002,12,0.0313,,0.0053,0.0899,0.0952,0.24,0,,0,0,0,0
"elkapnut",2003,1,0.0692,,0.0375,0.2882,0.3257,4.47,0,,0,0,0,0
"elkapnut",2003,2,0.0307,,0.0085,0.0722,0.0807,2.26,0,,0,0,0,0
"elkapnut",2003,3,0.0333,,0.0038,0.1127,0.1165,2.59,0,,0,0,0,0
"elkapnut",2003,4,0.1443,,0.0156,0.0352,0.0508,2.56,0,,0,0,0,0
"elkapnut",2003,5,0.0922,,0.004,0.0124,0.0164,3.04,0,,0,0,0,0
"elkapnut",2003,6,0.07875,0.11755,0.0041,0.03575,0.03985,3.985,0,0,0,0,0,0
"elkapnut",2003,8,0.1492,0.1375,0.0036,0.0109,0.0145,1.45,0,0,0,0,0,0
"elkapnut",2003,9,0.0685,0.1353,0.0042,0.0074,0.0116,0.75,0,0,0,0,0,0
"elkapnut",2003,10,0.0467,0.0864,0.0098,0.0164,0.0262,1.38,0,0,0,0,0,0
"elkapnut",2003,11,0.0322,0.0468,0.0062,0.0137,0.0206,0.64,0,0,0,0,0,0
"elkapnut",2003,12,0.0324,0.049,0.0066,0.0472,0.0538,0.34,0,0,0,0,0,0
"elkapnut",2004,1,0.10625,0.1304,0.03975,0.9339,0.97365,1.84,0,0,0,0,0,0
"elkapnut",2004,2,0.07035,0.07255,0.0212,0.1322,0.1534,3.395,0,0,0,0,0,0
"elkapnut",2004,3,0.08535,0.1053,0.0042,0.0373,0.0415,3,0,0,0,0,0,0
"elkapnut",2004,4,0.0876,0.12605,0.0212,0.0107,0.0319,3.185,0,0,0,0,0,0
"elkapnut",2004,5,0.0975,0.15,0.00995,,0.00315,5.445,0,0,0,,0,0
"elkapnut",2004,6,0.1311,0.1657,0.0081,0.0015,0.0077,4.475,0,0,0,0,0,0
"elkapnut",2004,7,0.07375,0.0788,0.00385,0.00115,0.005,2.855,0,0,0,0,0,0
"elkapnut",2004,8,0.04725,0.05925,0.00825,0.0031,0.01135,5.855,0,0,0,0,0,0
"elkapnut",2004,9,0.08835,0.0518,0.00355,,0.00255,2.56,0,0,0,,0,0
"elkapnut",2004,10,0.0952,0.3429,0.0102,0.0213,0.0315,0.6,0,0,0,0,0,0
"elkapnut",2004,11,0.04355,0.0885,0.0014,,0.0026,1.51,0,0,1,,1,0
"elkapnut",2004,12,0.04755,0.043,0.00295,0.02925,0.0322,3.435,0,0,0,0,0,0
"elkapnut",2005,1,0.16815,0.4168,0.07245,0.99535,1.0678,1.07,0,0,0,0,0,0
"elkapnut",2005,2,0.054,0.07705,0.0127,0.09895,0.11165,2.29,0,0,0,0,0,0
"elkapnut",2005,3,0.0899,0.1771,0.03115,0.3341,0.36525,3.535,0,0,0,0,0,0
"elkapnut",2005,4,0.09945,0.09735,0.0116,0.06605,0.07765,8.115,0,0,0,0,0,0
"elkapnut",2005,5,0.10475,0.076,,,,8.59,0,0,,,,0
"elkapnut",2005,6,0.10495,0.09985,,,0.0025,5.76,0,0,,,1,0
"elkapnut",2005,7,0.0907,0.0867,0.00585,,0.0032,13.34,0,0,0,,1,0
"elkapnut",2005,8,0.14395,0.08895,0.0059,,0.0014,6.46,0,0,0,,1,0
"elkapnut",2005,9,0.07185,0.04365,,,0.0015,2.265,0,0,,,1,0
"elkapnut",2005,10,0.05675,0.0277,0.0011,,0.0015,4.27,0,0,0,,1,0
"elkapnut",2005,11,0.0656,0.0216,0.00135,,0.0011,1.695,0,0,0,,1,0
"elkapnut",2005,12,0.0591,0.0192,0.00365,,9e-04,1.345,0,0,0,,1,0
"elkapnut",2006,1,0.0885,0.2318,0.0657,0.24505,0.31075,2.625,0,0,0,0,0,0
"elkapnut",2006,2,0.04845,0.0474,0.00835,0.03565,0.044,3.26,0,0,0,0,0,0
"elkapnut",2006,3,0.1074,0.06055,0.0141,0.1377,0.1518,5.585,0,0,0,0,0,0
"elkapnut",2006,4,0.25935,0.11995,0.0176,0.9155,0.9331,6.61,0,0,0,0,0,0
"elkapnut",2006,5,0.15025,0.04625,0.0074,0.007,0.0144,6.5,0,0,0,0,0,0
"elkapnut",2006,6,0.29875,0.01635,0.00235,0.00075,0.0031,12.015,0,0,0,0,0,0
"elkapnut",2006,7,0.077,0.0429,0.0014,0.0013,0.0027,16.93,0,0,0,0,0,0
"elkapnut",2006,8,0.1302,0.03585,0.0016,7e-04,0.00145,28.27,0,0,0,0,1,0
"elkapnut",2006,9,0.0901,0.17635,0.00855,0.0024,0.01095,7.725,0,0,0,0,0,0
"elkapnut",2006,10,0.07315,0.1407,0.00615,0.00555,0.0117,6.745,0,0,0,0,0,0
"elkapnut",2006,11,0.0422,0.04075,0.00475,0.0101,0.01485,,0,0,0,0,0,
"elkapnut",2006,12,0.0486,0.0342,0.0019,0.00825,0.01015,4.73,0,0,0,0,0,0
"elkapnut",2007,1,0.04045,0.04955,0.00415,0.0136,0.01775,8.62,0,0,0,0,0,0
"elkapnut",2007,2,0.0236,0.08155,0.00515,0.05295,0.0581,5.235,0,0,0,0,0,0
"elkapnut",2007,3,0.0489,0.1594,0.0196,0.28615,0.30575,2.45,0,0,0,0,0,0
"elkapnut",2007,4,0.1327,0.05645,0.0022,0.0118,0.014,3.88,0,0,0,0,0,0
"elkapnut",2007,5,0.0602,0.04325,0.00275,0.06975,0.0725,2.685,0,0,0,0,0,0
"elkapnut",2007,6,0.1421,0.0434,0.0013,0.0092,0.0105,11.59,0,0,0,0,0,0
"elkapnut",2007,7,0.09545,0.0324,7e-04,0.0067,0.0074,9.795,0,0,0,0,0,0
"elkapnut",2007,8,,0.02045,0.00175,,,17.45,,0,0,,,0
"elkapnut",2007,9,0.0498,0.0552,0.00595,0.0054,0.01135,7.47,0,0,0,0,0,0
"elkapnut",2007,10,0.04605,0.0093,0.00295,0.0143,0.01725,9.475,0,0,0,0,0,0
"elkapnut",2007,11,0.0633,0.0378,0.00735,0.0022,0.00955,7.18,0,0,0,0,0,0
"elkapnut",2007,12,0.02435,0.0098,0.00245,0.01335,0.0158,5.62,0,0,0,0,0,0
"elkapnut",2008,1,0.04665,0.0577,0.0147,0.3617,0.3764,2.845,0,0,0,0,0,0
"elkapnut",2008,2,0.0830333333333333,0.0587333333333333,0.0188333333333333,0.374566666666667,0.3934,1.58333333333333,0,0,0,0,0,0
"elkapnut",2008,3,0.0883,0.1623,0.0205333333333333,0.1705,0.191033333333333,4.39,0,0,0,0,0,0
"elkapnut",2008,4,0.0834,0.0549,0.00495,0.011,0.01595,6.205,0,0,0,0,0,0
"elkapnut",2008,5,0.11075,0.07675,0.0109,0.50115,0.51205,8.895,0,0,0,0,0,0
"elkapnut",2008,6,0.09355,0.0953,0.00185,0.03635,0.0382,7.645,0,0,0,0,0,0
"elkapnut",2008,7,0.0799,0.03985,0.00205,0.0295,0.03155,14.425,0,0,0,0,0,0
"elkapnut",2008,8,0.0884,0.03095,0.00125,0.0016,0.00285,5.465,0,0,0,0,1,0
"elkapnut",2008,9,0.07405,0.04725,0.00265,0.017,0.01965,1.955,0,0,0,0,0,0
"elkapnut",2008,10,0.04335,0.0205,4e-04,,0.0018,0.855,0,0,1,,1,0
"elkapnut",2008,11,0.0455,0.0365,8e-04,0.00715,0.00795,3.135,0,0,0,0,0,0
"elkapnut",2008,12,0.03415,0.01445,2e-04,,0.0021,2.505,0,0,1,,1,0
"elkapnut",2009,1,0.0425666666666667,0.0351666666666667,2e-04,,0.0019,1.21333333333333,0,0,1,,1,0
"elkapnut",2009,2,0.0784,0.1106,0.00313333333333333,0.0428666666666667,0.046,3.69,0,0,0,0,0,0
"elkapnut",2009,3,0.0471,0.05305,0.042,0.47055,0.51255,1.99,0,0,0,0,0,0
"elkapnut",2009,4,0.03635,0.03655,0.00375,0.0105,0.01425,2.285,0,0,0,0,0,0
"elkapnut",2009,5,0.0939,0.0584,0.0058,0.00215,0.00795,2.53,0,0,0,0,0,0
"elkapnut",2009,6,0.05585,0.0419,,0.0027,0.0057,4.23,0,0,,0,0,0
"elkapnut",2009,7,0.08325,0.05245,0.0017,0.0017,0.0034,9.46,0,0,0,0,0,0
"elkapnut",2009,8,0.0687,0.0398,0.00285,0.00855,0.0114,6.215,0,0,0,0,0,0
"elkapnut",2009,9,0.07085,0.0359,0.0012,0.00295,0.00415,3.915,0,0,0,0,0,0
"elkapnut",2009,10,0.0397333333333333,0.0156,6e-04,0.0092,0.00493333333333333,2.54666666666667,0,0,0,0,1,0
"elkapnut",2009,11,0.0595,0.01845,0.00095,0.0041,0.00505,2.015,0,0,0,0,0,0
"elkapnut",2009,12,0.02575,0.0218,0.0011,0.08395,0.08505,2.79,0,0,0,0,0,0
"elkapnut",2010,1,0.05235,0.0178,0.00185,0.0172,0.01905,2.63,0,0,0,0,0,0
"elkapnut",2010,2,0.0506,0.08645,0.03305,0.5046,0.53765,1.53,0,0,0,0,0,0
"elkapnut",2010,3,0.1885,0.15945,0.03715,0.29885,0.336,0.45,0,0,0,0,0,0
"elkapnut",2010,4,0.17325,0.0317,2e-04,0.0142,0.01265,1.315,0,0,1,0,0,0
"elkapnut",2010,5,0.27035,0.0739,3e-04,,0.0048,2.885,0,0,1,,0,0
"elkapnut",2010,6,0.9492,0.1399,0.00115,0.0037,0.00485,2.66,0,0,0,0,0,0
"elkapnut",2010,7,0.8928,0.0023,0.0012,1.01495,1.01615,0.315,0,1,0,0,0,0
"elkapnut",2010,8,0.0768,0.0467,0.00155,0.0109,0.01135,5.075,0,0,0,0,1,0
"elkapnut",2010,9,0.07095,0.0391,6e-04,0.0095,0.0101,2.29,0,0,0,0,0,0
"elkapnut",2010,10,0.0558333333333333,0.0385666666666667,0.0021,0.0299666666666667,0.0320666666666667,2.00666666666667,0,0,0,0,0,0
"elkapnut",2010,11,0.04515,0.0557,0.00205,0.0276,0.02965,7.225,0,0,0,0,0,0
"elkapnut",2010,12,0.041,0.103533333333333,0.0062,0.00413333333333333,0.0103333333333333,4.88666666666667,0,0,0,0,0,0
"elkapnut",2011,1,0.08805,,,,0.80325,2.6685,0,,,,0,0
"elkapnut",2011,2,0.0227,0.045,0.0049,0.05785,0.06275,0.6822,0,0,0,0,0,0
"elkapnut",2011,3,0.0295,0.07185,0.02265,0.6591,0.68175,1.32855,0,0,0,0,0,0
"elkapnut",2011,4,0.0318666666666667,0.00785,0.0077,0.0130666666666667,0.0208,15.6008666666667,0,0,0,0,0,0
"elkapnut",2011,5,0.0863,0.15245,0.01135,0.08425,0.09565,5.68945,0,0,0,0,0,0
"elkapnut",2011,6,0.05695,0.0743,0.00775,0.0447,0.05245,2.6186,0,0,0,0,0,0
"elkapnut",2011,7,0.09095,0.0378,0.01025,,,2.66725,0,0,0,,,0
"elkapnut",2011,8,0.0535333333333333,,0.000966666666666667,0.00433333333333333,0.00533333333333333,4.30746666666667,0,,0,0,0,0
"elkapnut",2011,9,0.03735,0.0248,0.0034,0.0044,0.0078,4.50215,0,0,0,0,0,0
"elkapnut",2011,10,0.0918,0.0032,0.00115,-0.00115,,7.5806,0,0,0,0,,0
"elkapnut",2011,11,0.03035,0.03235,0.0028,0.01495,0.01775,2.72215,0,0,0,0,0,0
"elkapnut",2011,12,0.0247666666666667,0.0338333333333333,0.0036,0.00856666666666667,0.0121666666666667,2.35293333333333,0,0,0,0,0,0
"elkapnut",2012,1,0.02595,0.02985,0.0072,0.1049,0.1121,0.295,0,0,0,0,0,0
"elkapnut",2012,2,0.03485,0.09835,0.00685,0.0481,0.05505,3.529,0,0,0,0,0,0
"elkapnut",2012,3,0.028,0.05645,0.0078,0.0655,0.0733,8.3694,0,0,0,0,0,0
"elkapnut",2012,4,0.0406666666666667,0.151766666666667,0.00426666666666667,0.2369,0.241166666666667,4.89823333333333,0,0,0,0,0,0
"elkapnut",2012,5,0.19125,0.37755,0.0167,0.03095,0.0476,11.23195,0,0,0,0,0,0
"elkapnut",2012,6,0.1264,0.0092,5e-04,0.0035,0.004,6.4068,0,0,0,0,0,0
"elkapnut",2012,7,0.102,0.00975,0.00145,0.00525,0.0067,4.7013,0,0,0,0,0,0
"elkapnut",2012,8,0.0868,0.0227333333333333,0.00856666666666667,-0.00813333333333333,0.000433333333333333,3.43236666666667,0,0,1,0,1,0
"elkapnut",2012,9,0.1145,-0.00335,0.0014,0.0023,0.0038,3.3337,0,1,0,0,0,0
"elkapnut",2012,10,0.1073,0.0418,6e-04,0.00725,0.0078,4.43825,0,0,1,0,0,0
"elkapnut",2012,11,0.0472,0.0798,0.01025,0.0394,0.04965,2.87165,0,0,0,0,0,0
"elkapnut",2012,12,0.0563333333333333,0.1051,0.0103,0.3699,0.380233333333333,5.35476666666667,0,0,0,0,0,0
"elkapnut",2013,1,0.05,0.1355,0.013,0.635,0.648,5.965,0,0,0,0,0,0
"elkapnut",2013,2,0.048,0.079,0.0025,0.1095,0.1115,4.79,0,0,0,0,0,0
"elkapnut",2013,3,0.06,0.08,0.001,0.106,0.107,4.605,0,0,0,0,0,0
"elkapnut",2013,4,0.083,0.082,0.00166666666666667,0.0686666666666667,0.07,4,0,0,0,0,0,0
"elkapnut",2013,5,0.0605,0.0655,0.0015,0.018,0.019,13.03,0,0,0,0,0,0
"elkapnut",2013,6,0.0635,,0.0015,0.007,0.0095,30.325,0,,0,0,0,0
"elkapnut",2013,7,0.103,,0.003,0.003,0.006,11.055,0,,0,0,0,0
"elkapnut",2013,8,0.0466666666666667,0.067,,0.0143333333333333,0.014,1.98333333333333,0,0,,0,0,0
"elkapnut",2013,9,0.082,0.034,,0.015,0.015,5.005,0,0,,0,0,0
"elkapnut",2013,10,0.0485,0.029,0.001,0.0105,0.0115,5.6,0,0,0,0,0,0
"elkapnut",2013,11,0.035,0.04,0.0015,0.012,0.0135,2.97,0,0,0,0,0,0
"elkapnut",2013,12,0.0446666666666667,0.0463333333333333,0.00133333333333333,0.036,0.0373333333333333,3.11,0,0,0,0,0,0
"elkapnut",2014,1,0.029,0.073,0.001,0.058,0.059,3.225,0,0,0,0,0,0
"elkapnut",2014,2,0.0465,0.1015,0.001,0.0635,0.0645,2.85,0,0,0,0,0,0
"elkapnut",2014,3,0.051,0.1265,0.0021,0.1465,0.149,3.75,0,0,0,0,0,0
"elkapnut",2014,4,0.0836666666666667,,0.00153333333333333,0.257666666666667,0.259333333333333,4.21666666666667,0,,0,0,0,0
"elkapnut",2014,5,0.0745,0.0605,0.0013,0.0185,0.02,1.845,0,0,0,0,0,0
"elkapnut",2014,6,0.0543333333333333,0.0416666666666667,0.00186666666666667,0.0163333333333333,0.0183333333333333,2.74,0,0,0,0,0,0
"elkapnut",2014,7,0.0475,0.0075,0.00155,0.009,0.0105,9.435,0,0,0,0,0,0
"elkapnut",2014,8,0.066,0.0025,0.00196666666666667,0.0035,0.00438,11.8433333333333,0,1,0,0,1,0
"elkapnut",2014,9,,0.004625,,,,2.705,,1,,,,0
"elkapnut",2014,10,0.049,0.008,0.00031,,0.007,3.82,0,0,1,,0,0
"elkapnut",2014,11,0.039,0.0185,0.002,0.0175,0.0195,3.015,0,0,0,0,0,0
"elkapnut",2014,12,0.0153333333333333,0.0406666666666667,0.00103333333333333,0.0216666666666667,0.0226666666666667,3.49333333333333,0,0,0,0,0,0
"elkapnut",2015,1,0.0424,0.1396,0.0022,0.3995,0.4015,7.915,0,0,0,0,0,0
"elkapnut",2015,2,0.0417,0.04345,0.00445,0.0415,0.046,2.505,0,0,0,0,0,0
"elkapnut",2015,3,0.0424,0.03645,0.01565,0.0165,0.0325,2.46,0,0,0,0,0,0
"elkapnut",2015,4,0.0649666666666667,0.0309333333333333,0.02,0.0163333333333333,0.0366666666666667,4.97333333333333,0,0,0,0,0,0
"elkapnut",2015,5,0.06375,0.0256,0.02095,0.0085,0.029,3.615,0,0,0,0,0,0
"elkapnut",2015,6,0.073,0.0384,0.01445,0.0075,0.022,4.125,0,0,0,0,0,0
"elkapnut",2015,7,0.04945,0.02475,0.0152,0.001,0.016,9.25,0,0,0,0,0,0
"elkapnut",2015,8,0.0490666666666667,0.174666666666667,0.003,0.012,0.015,9.85666666666667,0,0,0,0,0,0
"elkapnut",2015,9,0.0276,0.031,0.005,0.019,0.0245,16.305,0,0,0,0,0,0
"elkapnut",2015,10,0.03495,0.0669,0.01655,0.0085,0.025,8.305,0,0,0,0,0,0
"elkapnut",2015,11,0.0478,0.07475,0.01425,0.0195,0.0335,2.68,0,0,0,0,0,0
"elkapnut",2015,12,0.0306333333333333,0.0865,0.0133,0.00866666666666667,0.0216666666666667,5.90666666666667,0,0,0,0,0,0
"elkapnut",2016,1,0.022,0.088,0.00235,0.1225,0.1245,12.74,0,0,0,0,0,0
"elkapnut",2016,2,0.0915,0.686,0.0609,0.68,0.741,4.11,0,0,0,0,0,0
"elkapnut",2016,3,0.1175,0.251,0.01065,0.068,0.079,3.415,0,0,0,0,0,0
"elkapnut",2016,4,0.0743333333333333,0.063,,,,11.87,0,0,,,,0
"elkapnut",2016,5,0.138,0.125,0.0069,0.066,0.0735,,0,0,0,0,0,
"elkapnut",2016,6,0.1545,0.0485,0.003915,0.01,0.015,3.745,0,0,1,0,0,0
"elkapnut",2016,7,0.138,0.0125,0.00585,0.0095,0.0155,5.075,0,0,0,0,0,0
"elkapnut",2016,8,0.075,0.03806,0.00666,0.003,0.011,3.2,0,1,1,0,0,0
"elkapnut",2016,9,0.042,0.0645,0.01245,0.0195,0.032,3.78,0,0,0,0,0,0
"elkapnut",2016,10,0.0315,0.057,,,,3.25,0,0,,,,0
"elkapnut",2016,11,0.029,0.143,0.01625,0.049,0.0655,3.825,0,0,0,0,0,0
"elkapnut",2016,12,0.0203333333333333,0.113666666666667,0.0100333333333333,0.0816666666666667,0.0913333333333333,2.93333333333333,0,0,0,0,0,0
"elkapnut",2017,1,0.269,0.365,0.0468,1.605,1.652,0.975,0,0,0,0,0,0
"elkapnut",2017,2,0.0705,0.3205,0.04905,0.7345,0.7835,5.02,0,0,0,0,0,0
"elkapnut",2017,3,0.072,0.1395,0.01325,0.3985,0.4115,5.76,0,0,0,0,0,0
"elkapnut",2017,4,0.0993333333333333,0.137666666666667,0.0167666666666667,0.0613333333333333,0.078,1.71666666666667,0,0,0,0,0,0
"elkapnut",2017,5,0.145,0.0585,0.01225,0.015,0.027,,0,0,0,0,0,
"elkapnut",2017,6,0.159,0.0195,0.01415,0.0175,0.0315,8.5,0,0,0,0,0,0
"elkapnut",2017,7,0.082,0.015,,,,,0,0,,,,
"elkapnut",2017,8,0.121333333333333,0.019,,,,,0,0,,,,
"elkapnut",2017,9,0.192,0.1525,,,,6.545,0,0,,,,0
"elkapnut",2017,10,0.0665,0.171,0.0287,0.1125,0.0145,,0,0,1,1,0,
"elkapnut",2017,11,0.0415,0.143,,,0.065,3.085,0,0,,,0,0
"elkapnut",2017,12,0.0226666666666667,0.068,,,,1.09666666666667,0,0,,,,0
"elkapnut",2018,1,0.0845,,0.0225,0.5475,0.57,3.035,0,,0,0,0,0
"elkapnut",2018,2,0.0445,0.1705,0.007,,0.0239,,0,0,0,,1,
"elkapnut",2018,3,0.0605,0.303,0.0095,0.1095,0.119,3.835,0,0,0,0,0,0
"elkapnut",2018,4,0.213,0.231333333333333,0.0256666666666667,0.0896666666666667,0.115333333333333,47.4166666666667,0,0,0,0,0,0
"elkapnut",2018,5,0.1725,0.1105,0.0065,0.0065,0.013,3.73,0,0,0,0,0,0
"elkapnut",2018,6,0.12,0.008,0.0015,,0.0123,,0,0,0,,1,
"elkapnut",2018,7,0.0855,0.014,0.0094,,0.008,10.01,0,0,1,,0,0
"elkapnut",2018,8,0.0616666666666667,0.0233333333333333,0.00376666666666667,,0.002,12.0766666666667,0,0,1,,1,0
"elkapnut",2018,9,0.1045,0.017,,,,5.795,0,0,,,,0
"elkapnut",2018,10,0.0385,0.0875,0.007,0.003,0.01,,0,0,0,0,0,
"elkapnut",2018,11,0.0245,0.035,0.002,0.0345,0.0365,1.59,0,0,0,0,0,0
"elkapnut",2018,12,,,,,,,,,,,,
"elkapnut",2019,1,0.0215,0.326,0.023,0.3125,0.3355,3.13,0,0,0,0,0,0
"elkapnut",2019,2,0.0595,0.339,0.065,1.549,1.614,2.945,0,0,0,0,0,0
"elkapnut",2019,3,0.024,0.176,0.026,0.6585,0.6845,6.46,0,0,0,0,0,0
"elkapnut",2019,4,0.0416666666666667,0.0903333333333333,0.006,0.022,0.028,,0,0,0,0,0,
"elkapnut",2019,5,0.046,0.024,0.0145,,0.0038,6.87,0,0,1,,1,0
"elkapnut",2019,6,0.0545,0.0505,0.0085,,9e-04,12.015,0,0,0,,1,0
"elkapnut",2019,7,0.031,0.085,0.006,,0.0062,5.25,0,0,0,,1,0
"elkapnut",2019,8,0.0416666666666667,0.0783333333333333,0.0028,,0.0047,,0,0,1,,1,
"elkapnut",2019,9,0.044,0.035,0.0092,,0.0074,18.495,0,0,1,,1,0
"elkapnut",2019,10,0.0165,0.0265,0.0054,,0.005,13.78,0,0,1,,0,0
"elkapnut",2019,11,0.0315,0.073,0.0045,0.0265,0.031,4.735,0,0,0,0,0,0
"elkapnut",2019,12,0.095,0.712,0.036,0.798666666666667,0.834666666666667,2.03333333333333,0,0,0,0,0,0
"elkapnut",2020,1,0.0235,0.1975,0.0175,,,3.02,0,0,0,,,0
"elkapnut",2020,2,0.0265,0.0945,0.008,0.0815,0.0895,13.275,0,0,0,0,0,0
